timestamp,bicep_raw,tricep_raw,bicep_envelope,tricep_envelope,ratio_b_to_t,co_activation,label
18:18:02.024818,333.63,1102.58,33.569500000000005,44.18999999999993,0.7596628196424544,33.569500000000005,yaw towards right
18:18:02.024818,369.07,1060.13,28.112,35.51799999999992,0.7914860070949958,28.112,yaw towards right
18:18:02.041568,335.41,1121.32,20.3185,37.58949999999992,0.5405365860147128,20.3185,yaw towards right
18:18:02.044754,316.0,1180.73,20.778999999999996,40.26649999999994,0.5160369041262596,20.778999999999996,yaw towards right
18:18:02.051982,320.15,1128.63,20.059499999999996,43.91249999999996,0.4568061485909482,20.059499999999996,yaw towards right
18:18:02.060318,320.36,1186.44,19.543999999999993,53.22999999999995,0.3671613751643812,19.543999999999993,yaw towards right
18:18:02.073066,299.17,1133.99,19.75599999999999,51.07749999999999,0.3867847878224265,19.75599999999999,yaw towards right
18:18:02.088486,256.11,1190.93,22.51049999999999,50.338500000000025,0.4471825739741942,22.51049999999999,yaw towards right
18:18:02.096527,257.78,1138.32,27.31799999999999,50.96400000000004,0.5360254297150925,27.31799999999999,yaw towards right
18:18:02.106462,234.54,1037.39,33.4695,57.64750000000003,0.5805889240643562,33.4695,yaw towards right
18:18:02.121867,218.32,1107.97,42.311,56.072000000000045,0.7545833927807098,42.311,yaw towards right
18:18:02.133320,181.04,1068.2,48.803,62.25300000000004,0.7839461552053711,48.803,yaw towards right
18:18:02.144301,293.81,1133.21,50.401,56.37850000000003,0.8939755403212213,50.401,yaw towards right
18:18:02.153041,248.16,1090.6,49.42750000000001,48.55600000000005,1.0179483482988707,48.55600000000005,yaw towards right
18:18:02.160424,231.95,1151.76,50.009,43.727500000000035,1.1436510205248405,43.727500000000035,yaw towards right
18:18:02.178786,185.73,1106.85,54.15500000000001,34.79850000000004,1.5562452404557652,34.79850000000004,yaw towards right
18:18:02.191337,154.04,1066.25,58.54050000000002,36.71050000000001,1.594652756023481,36.71050000000001,yaw towards right
18:18:02.196579,146.81,1031.57,59.284500000000016,36.83049999999999,1.6096577564790062,36.83049999999999,yaw towards right
18:18:02.206378,167.26,998.77,56.51350000000001,44.1925,1.2788029643038978,44.1925,yaw towards right
18:18:02.223428,177.31,1075.08,48.76750000000001,35.57650000000002,1.3707784633114553,35.57650000000002,yaw towards right
18:18:02.229935,172.12,1039.86,40.54650000000001,36.42050000000002,1.113287846130613,36.42050000000002,yaw towards right
18:18:02.248107,192.07,1109.95,31.858000000000004,32.820500000000045,0.9706738166694584,31.858000000000004,yaw towards right
18:18:02.256536,163.88,1070.45,31.139999999999997,33.01300000000004,0.9432647744827782,31.139999999999997,yaw towards right
18:18:02.264675,145.82,1001.76,32.6485,35.640000000000015,0.9160634118967448,32.6485,yaw towards right
18:18:02.281795,131.68,896.79,34.01899999999999,49.45049999999999,0.6879404657182434,34.01899999999999,yaw towards right
